,Perf. mean,Perf. std,Cost mean,Cost std,Type
0,32.637483333333336,1.429722802892615,1014.9467500000001,41.56851953200886,0-shot $\theta_r$=0.0
1,31.066893333333333,1.094891452336714,898.8430166666667,18.72801367478085,0-shot $\theta_r$=0.25
2,31.824676666666665,0.9962493867612779,849.4120566666667,21.776127174585767,0-shot $\theta_r$=0.5
3,29.45078,0.5278241078448602,950.36188,28.356261171236543,$n$-shot $\theta_r$=0.0
4,30.869723333333333,0.9690786903950457,775.6122233333333,29.042190069555325,$n$-shot $\theta_r$=0.25
5,33.255343333333336,2.012907005954875,680.1353933333334,16.11677472803343,$n$-shot $\theta_r$=0.5
6,25.306491666666666,0.07352500000000006,1705.0059416666666,36.662958333333336,Apache Spark$^{TM}$
7,90.11844666666666,1.3404858008448488,482.81883666666664,7.193517303821399,CherryPick#
